SKU,Handle,Title,Option,Status,Published,Type,Qty,Price,Cost,Inv Value
W183CPBW1TF,3-conductor-18-gauge-black-and-white-single-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SINGLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,,Wire,9,1.0,0.32,2.88
W183CPBW1TS,3-conductor-18-gauge-black-and-white-single-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SINGLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,,Wire,0,89.0,33.25,
W183CPBW2CF,3-conductor-18-gauge-black-and-white-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,,Wire,350,1.0,0.32,112.0
W183CPBW2CMNS,3-conductor-18-gauge-black-and-white-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,,Wire,19,89.0,33.25,631.75
W183CPBW2CS,3-conductor-18-gauge-black-and-white-double-cross-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE CROSS TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,,Wire,2,89.0,33.25,66.5
W183CPBW2TF,3-conductor-18-gauge-black-and-white-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,,Wire,75,1.0,0.32,24.0
W183CPBW2TMNS,3-conductor-18-gauge-black-and-white-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,,Wire,9,89.0,33.25,299.25
W183CPBW2TS,3-conductor-18-gauge-black-and-white-double-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE DOUBLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,,Wire,0,89.0,33.25,
W183CPBW3TF,3-conductor-18-gauge-black-and-white-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,,Wire,940,1.0,0.32,300.8
W183CPBW3TMNS,3-conductor-18-gauge-black-and-white-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,,Wire,31,89.0,33.25,1030.75
W183CPBW3TS,3-conductor-18-gauge-black-and-white-triple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE TRIPLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,,Wire,9,89.0,33.25,299.25
W183CPBW4TF,3-conductor-18-gauge-black-and-white-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,By the foot,active,,Wire,750,1.0,0.32,240.0
W183CPBW4TMNS,3-conductor-18-gauge-black-and-white-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,,Wire,18,89.0,33.25,598.5
W183CPBW4TS,3-conductor-18-gauge-black-and-white-quadruple-tracer-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE QUADRUPLE TRACER COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,,Wire,7,89.0,33.25,232.75
W183CPBWLHF,3-conductor-18-gauge-black-and-white-large-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE LARGE HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the foot,active,,Wire,16,1.0,0.32,5.12
W183CPBWLHMNS,3-conductor-18-gauge-black-and-white-large-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE LARGE HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,NON UL by the 100-foot spool,active,,Wire,31,89.0,33.25,1030.75
W183CPBWLHS,3-conductor-18-gauge-black-and-white-large-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE LARGE HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the 100-foot spool,active,,Wire,-1,89.0,33.25,
W183CPBWSHF,3-conductor-18-gauge-black-and-white-small-hounds-tooth-cotton-pulley-cord,3-CONDUCTOR 18-GAUGE BLACK & WHITE SMALL HOUND'S-TOOTH  COTTON PULLEY CORD - UL-Listed,By the foot,active,,Wire,800,1.0,0.32,256.0
