SKU,Handle,Title,Option,Status,Published,Type,Qty,Price,Cost,Inv Value,Vendor,Part Number,Cost Source
CS16TRECBN6,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999986,15.0,,,,,
CS16TRECBN8,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999992,17.5,,,,,
CS16TRECWH12,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999997,23.0,,,,,
CS16TRECWH16,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999999,28.0,,,,,
CS16TRECWH6,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999995,15.0,,,,,
CS16TRECWH8,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999997,17.5,,,,,
CS16TRIBBK12,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999997,25.0,,,,,
CS16TRIBBK16,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999999,30.0,,,,,
CS16TRIBBK6,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999999,17.0,,,,,
CS16TRIBBK8,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999999,19.5,,,,,
CS16TRIBBN12,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999999,25.0,,,,,
CS16TRIBBN16,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999999,30.0,,,,,
CS16TRIBBN6,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999995,17.0,,,,,
CS16TRIBBN8,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999992,19.5,,,,,
CS16TRIBNK12,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999997,25.0,,,,,
CS16TRIBNK16,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999999,30.25,,,,,
CS16TRIBNK6,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999997,17.25,,,,,
CS16TRIBNK8,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999999,19.75,,,,,
CS16TRNDNK12,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999996,25.25,,,,,
CS16TRNDNK16,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999997,28.0,,,,,
CS16TRNDNK6,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999994,15.0,,,,,
CS16TRNDNK8,cord-set-with-16-gauge-twisted-pair-wire,CORD SET with 16-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 16-Gauge Twisted Pair Wire,9999990,17.5,,,,,
CS182ACNBK12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999998,24.0,,,,,
CS182ACNBK16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999999,29.0,,,,,
CS182ACNBK6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999999,16.5,,,,,
CS182ACNBK8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999994,19.0,,,,,
CS182ACNBN12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999998,24.0,,,,,
CS182ACNBN16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999997,29.0,,,,,
CS182ACNBN6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999999,16.5,,,,,
CS182ACNBN8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999997,19.0,,,,,
CS182ACNWH12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999997,24.0,,,,,
CS182ACNWH16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999999,29.0,,,,,
CS182ACNWH6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999997,16.5,,,,,
CS182ACNWH8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999999,19.0,,,,,
CS182ANFACBN12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,-1,24.0,,,,,
CS182ANFACBN16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,0,29.0,,,,,
CS182ANFACBN6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,-2,16.5,,,,,
CS182ANFACBN8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,-2,19.0,,,,,
CS182RBREC12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999984,22.0,,,,,
CS182RBREC16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999995,27.0,,,,,
CS182RBREC6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999960,14.5,,,,,
CS182RBREC8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999912,17.0,,,,,
CS182RBRECWH12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,-3,22.0,,,,,
CS182RBRECWH16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,0,27.0,,,,,
CS182RBRECWH6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,0,14.5,,,,,
CS182RBRECWH8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,0,17.0,,,,,
CS182RECBK12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999997,22.0,,,,,
CS182RECBK16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999999,27.0,,,,,
CS182RECBK6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999996,14.5,,,,,
CS182RECBK8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999995,17.0,,,,,
CS182RECBN12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999998,22.0,,,,,
CS182RECBN16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999995,27.0,,,,,
CS182RECBN6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999994,14.5,,,,,
CS182RECBN8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999994,17.0,,,,,
CS182RECWH12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999995,22.0,,,,,
CS182RECWH16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999998,27.0,,,,,
CS182RECWH6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999981,14.5,,,,,
CS182RECWH8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999982,17.0,,,,,
CS182RIBBK12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999993,24.0,,,,,
CS182RIBBK16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999998,29.0,,,,,
CS182RIBBK6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999994,16.5,,,,,
CS182RIBBK8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999989,19.0,,,,,
CS182RIBBN12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999995,24.0,,,,,
CS182RIBBN16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999999,29.0,,,,,
CS182RIBBN6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999998,16.5,,,,,
CS182RIBBN8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999993,19.0,,,,,
CS182RIBNK12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999999,24.25,,,,,
CS182RIBNK16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999997,29.25,,,,,
CS182RIBNK6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999997,16.75,,,,,
CS182RIBNK8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999984,19.25,,,,,
CS182RNDNK12,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999994,22.0,,,,,
CS182RNDNK16,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999992,27.0,,,,,
CS182RNDNK6,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999997,14.5,,,,,
CS182RNDNK8,cord-set-with-2-conductor-18-gauge-pulley-cord,CORD SET with 2-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 2-Conductor 18-Gauge Pulley Cord,9999990,17.0,,,,,
CS183HVY12,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 3C 18g Pulley Cord,999999,27.0,,,,,
CS183HVY16,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 3C 18g Pulley Cord,999995,33.0,,,,,
CS183HVY6,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 3C 18g Pulley Cord,999995,18.0,,,,,
CS183HVY8,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 3C 18g Pulley Cord,999996,21.0,,,,,
CS183THERMBK12,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 3C 18g Pulley Cord,999990,26.0,,,,,
CS183THERMBK16,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 3C 18g Pulley Cord,999997,32.0,,,,,
CS183THERMBK6,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 3C 18g Pulley Cord,9999996,17.0,,,,,
CS183THERMBN12,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 3C 18g Pulley Cord,999997,26.0,,,,,
CS183THERMBN16,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 3C 18g Pulley Cord,999998,32.0,,,,,
CS183THERMBN6,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 3C 18g Pulley Cord,999998,17.0,,,,,
CS183THERMWH12,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,12 feet,active,,Cord Set with 3C 18g Pulley Cord,999997,26.0,,,,,
CS183THERMWH16,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,16 feet,active,,Cord Set with 3C 18g Pulley Cord,999998,32.0,,,,,
CS183THERMWH6,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,6 feet,active,,Cord Set with 3C 18g Pulley Cord,999994,17.0,,,,,
CS183THMBK8,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 3C 18g Pulley Cord,999986,20.0,,,,,
CS183THMBN8,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 3C 18g Pulley Cord,999994,20.0,,,,,
CS183THMWH8,cord-set-with-3-conductor-18-gauge-pulley-cord,CORD SET with 3-CONDUCTOR 18-GAUGE PULLEY CORD,8 feet,active,,Cord Set with 3C 18g Pulley Cord,999996,20.0,,,,,
CS18TACNBK12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999997,25.0,,,,,
CS18TACNBK16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999999,30.0,,,,,
CS18TACNBK6,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999996,17.0,,,,,
CS18TACNBK8,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999993,19.5,,,,,
CS18TACNBN12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999997,25.0,,,,,
CS18TACNBN16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999999,30.0,,,,,
CS18TACNBN6,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999992,17.0,,,,,
CS18TACNBN8,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999985,19.5,,,,,
CS18TACNWH12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999998,25.0,,,,,
CS18TACNWH16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999999,30.0,,,,,
CS18TACNWH6,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999994,17.0,,,,,
CS18TACNWH8,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999999,19.5,,,,,
CS18TANFACBN12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,-1,24.75,,,,,
CS18TANFACBN16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,0,30.0,,,,,
CS18TANFACBN6,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,-6,17.0,,,,,
CS18TANFACBN8,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,-16,19.5,,,,,
CS18TRBREC12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999978,23.0,,,,,
CS18TRBREC16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999998,28.0,,,,,
CS18TRBREC6,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999923,15.0,,,,,
CS18TRBREC8,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999775,17.5,,,,,
CS18TRBRECWH12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,0,23.0,,,,,
CS18TRBRECWH16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,0,28.0,,,,,
CS18TRBRECWH6,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,-1,15.0,,,,,
CS18TRBRECWH8,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,-104,17.5,,,,,
CS18TRECBK12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999982,23.0,,,,,
CS18TRECBK16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999998,28.0,,,,,
CS18TRECBK6,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999885,15.0,,,,,
CS18TRECBK8,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999978,17.5,,,,,
CS18TRECBN12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999998,23.0,,,,,
CS18TRECBN16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999998,28.0,,,,,
CS18TRECBN6,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,6 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999868,15.0,,,,,
CS18TRECBN8,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,8 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999987,17.5,,,,,
CS18TRECWH12,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,12 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999997,23.0,,,,,
CS18TRECWH16,cord-set-with-18-gauge-twisted-pair-wire,CORD SET with 18-GAUGE TWISTED PAIR WIRE,16 feet,active,,Cord Set with 18-Gauge Twisted Pair Wire,9999997,28.0,,,,,
